,Date Time,Power_Solar
140,2021-05-21 0:00:00,44.925
141,2021-05-22 0:00:00,42.2167
142,2021-05-23 0:00:00,41.8333
143,2021-05-24 0:00:00,45.5792
144,2021-05-25 0:00:00,45.2125
145,2021-05-26 0:00:00,45.1792
146,2021-05-27 0:00:00,7.2417
147,2021-05-28 0:00:00,44.8833
148,2021-05-29 0:00:00,45.1833
149,2021-05-30 0:00:00,30.2958
150,2021-05-31 0:00:00,42.3
151,2021-06-01 0:00:00,37.6667
152,2021-06-02 0:00:00,46.6042
153,2021-06-03 0:00:00,45.1083
154,2021-06-04 0:00:00,31.4417
155,2021-06-05 0:00:00,39.8667
156,2021-06-06 0:00:00,45.3875
157,2021-06-07 0:00:00,45.0042
158,2021-06-08 0:00:00,44.775
159,2021-06-09 0:00:00,43.1708
160,2021-06-10 0:00:00,43.8167
161,2021-06-11 0:00:00,44.6208
162,2021-06-12 0:00:00,42.3292
163,2021-06-13 0:00:00,44.7708
164,2021-06-14 0:00:00,44.4458
165,2021-06-15 0:00:00,35.6417
166,2021-06-16 0:00:00,37.7
167,2021-06-17 0:00:00,23.0417
168,2021-06-18 0:00:00,33.4792
169,2021-06-19 0:00:00,39.1667
170,2021-06-20 0:00:00,34.7708
171,2021-06-21 0:00:00,47.2292
172,2021-06-22 0:00:00,45.8542
173,2021-06-23 0:00:00,47.1417
174,2021-06-24 0:00:00,46.0792
175,2021-06-25 0:00:00,45.8542
176,2021-06-26 0:00:00,46.1292
177,2021-06-27 0:00:00,45.95
178,2021-06-28 0:00:00,47.0542
179,2021-06-29 0:00:00,46.8708
180,2021-06-30 0:00:00,46.2875
181,2021-07-01 0:00:00,45.6542
182,2021-07-02 0:00:00,46.3083
183,2021-07-03 0:00:00,45.8917
184,2021-07-04 0:00:00,45.6958
185,2021-07-05 0:00:00,45.2792
186,2021-07-06 0:00:00,45.6458
187,2021-07-07 0:00:00,46.4125
188,2021-07-08 0:00:00,45.9333
189,2021-07-09 0:00:00,41.85
190,2021-07-10 0:00:00,39.4708
